y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
15,30,MT,Montana,145,295,12382
15,11,DC,District Of Columbia,117,184,10819
15,31,NE,Nebraska,113,234,8518
15,28,MS,Mississippi,105,223,7115
15,23,ME,Maine,95,175,7498
15,33,NH,New Hampshire,73,143,6205
15,56,WY,Wyoming,60,120,10047
15,46,SD,South Dakota,55,120,6745
15,38,ND,North Dakota,53,110,2399
15,44,RI,Rhode Island,51,99,3907
15,54,WV,West Virginia,47,83,2361
15,10,DE,Delaware,33,60,3353
15,50,VT,Vermont,32,57,4933
16,96,ID,ID Total Migration-US and Foreign,30369,56538,2082612
16,97,ID,ID Total Migration-US,30187,56160,2071570
16,98,ID,ID Total Migration-Foreign,182,378,11042
16,97,ID,ID Total Migration-Same State,23877,46339,1416459
16,16,ID,ID Non-migrants,668593,1446676,63581717
16,53,WA,Washington,5154,8789,339278
16,49,UT,Utah,3153,6102,174392
16,06,CA,California,2940,4998,251242
16,41,OR,Oregon,2643,4645,141971
16,04,AZ,Arizona,1758,3331,132601
16,48,TX,Texas,1734,3568,143354
16,30,MT,Montana,1126,2020,77753
16,08,CO,Colorado,1012,1770,66741
16,12,FL,Florida,970,1885,81909
16,32,NV,Nevada,957,1739,68511
16,37,NC,North Carolina,509,972,42164
16,56,WY,Wyoming,504,1010,34582
16,47,TN,Tennessee,454,968,32253
16,51,VA,Virginia,408,819,27830
16,29,MO,Missouri,375,929,21127
16,40,OK,Oklahoma,349,757,18864
16,13,GA,Georgia,321,647,21583
16,02,AK,Alaska,319,549,19011
16,27,MN,Minnesota,318,567,24704
16,36,NY,New York,315,504,27478
16,26,MI,Michigan,295,583,26144
16,17,IL,Illinois,293,514,18971
16,55,WI,Wisconsin,287,606,22878
16,35,NM,New Mexico,286,544,19546
16,39,OH,Ohio,285,561,18187
16,42,PA,Pennsylvania,279,553,17512
16,45,SC,South Carolina,261,543,19872
16,05,AR,Arkansas,246,543,15817
16,38,ND,North Dakota,214,427,10537
16,18,IN,Indiana,211,415,11606
16,20,KS,Kansas,198,427,10270
16,21,KY,Kentucky,189,404,10391
16,15,HI,Hawaii,185,378,16231
16,57,FR,Foreign,182,378,11042
16,46,SD,South Dakota,182,324,12307
16,19,IA,Iowa,175,353,9022
16,01,AL,Alabama,171,394,9445
16,31,NE,Nebraska,156,281,7495
16,25,MA,Massachusetts,137,195,8936
16,24,MD,Maryland,126,237,12377
16,28,MS,Mississippi,99,199,6153
16,22,LA,Louisiana,97,222,6756
16,23,ME,Maine,90,176,6075
16,34,NJ,New Jersey,86,131,5509
16,33,NH,New Hampshire,60,136,5314
16,09,CT,Connecticut,59,86,3750
16,50,VT,Vermont,55,96,3659
16,54,WV,West Virginia,50,108,2614
16,11,DC,District Of Columbia,39,52,2299
16,44,RI,Rhode Island,34,64,3034
16,10,DE,Delaware,23,39,1519
17,96,IL,IL Total Migration-US and Foreign,157022,264239,19433926
17,97,IL,IL Total Migration-US,156257,262735,19377139
17,98,IL,IL Total Migration-Foreign,765,1504,56787
17,97,IL,IL Total Migration-Same State,148558,257383,11281969
17,17,IL,IL Non-migrants,4881732,9704206,522344143
17,12,FL,Florida,17728,31620,4101617
17,48,TX,Texas,13495,25045,1613347
17,18,IN,Indiana,13099,23941,961079
17,06,CA,California,11280,16642,1440823
17,55,WI,Wisconsin,11277,18232,1004223
17,29,MO,Missouri,8753,14196,637760
17,04,AZ,Arizona,6353,10558,746742
17,47,TN,Tennessee,5996,10855,732241
17,26,MI,Michigan,5582,9265,726573
17,08,CO,Colorado,5473,8015,859286
17,36,NY,New York,4917,6274,594274
17,19,IA,Iowa,4904,8368,311203
17,13,GA,Georgia,4597,8433,426672
17,37,NC,North Carolina,4131,7334,505703
17,39,OH,Ohio,3693,6121,751388
17,53,WA,Washington,2981,4403,452895
17,51,VA,Virginia,2574,4411,275142
17,27,MN,Minnesota,2531,4109,221851
17,21,KY,Kentucky,2217,3850,147757
17,45,SC,South Carolina,2093,4049,307697
17,42,PA,Pennsylvania,2053,3233,217611
17,32,NV,Nevada,1954,3246,230042
17,25,MA,Massachusetts,1872,2619,261207
17,34,NJ,New Jersey,1489,2349,186110
17,01,AL,Alabama,1452,2770,113261
17,24,MD,Maryland,1261,1995,145681
17,05,AR,Arkansas,1197,2221,91750
17,41,OR,Oregon,1178,1701,101544
17,20,KS,Kansas,935,1675,92017
17,40,OK,Oklahoma,910,1745,63327
17,49,UT,Utah,833,1355,148505
17,28,MS,Mississippi,800,1494,49310
17,11,DC,District Of Columbia,767,892,79570
17,57,FR,Foreign,765,1504,56787
17,22,LA,Louisiana,710,1176,50372
17,31,NE,Nebraska,613,1038,54036
17,09,CT,Connecticut,590,909,88169
17,35,NM,New Mexico,573,934,59076
17,15,HI,Hawaii,443,732,52555
17,30,MT,Montana,387,588,40417
17,46,SD,South Dakota,364,661,44497
17,16,ID,Idaho,341,625,39387
17,23,ME,Maine,280,450,31311
17,33,NH,New Hampshire,239,394,43569
17,02,AK,Alaska,224,380,17071
17,54,WV,West Virginia,217,401,15859
17,38,ND,North Dakota,202,335,11593
17,56,WY,Wyoming,191,330,173265
17,44,RI,Rhode Island,191,263,21503
17,10,DE,Delaware,188,320,22092
17,50,VT,Vermont,129,183,14153
18,96,IN,IN Total Migration-US and Foreign,69968,119054,5387757
18,97,IN,IN Total Migration-US,69662,118488,5372785
18,98,IN,IN Total Migration-Foreign,306,566,14972
18,97,IN,IN Total Migration-Same State,109163,191220,6328249
18,18,IN,IN Non-migrants,2561994,5227150,211183057
18,17,IL,Illinois,9007,14745,516060
18,12,FL,Florida,8418,14803,1048489
18,21,KY,Kentucky,5155,8737,293820
18,39,OH,Ohio,5047,8417,299231
18,26,MI,Michigan,4986,8773,468373
18,48,TX,Texas,4769,8461,319095
18,06,CA,California,3139,4647,238103
18,47,TN,Tennessee,2646,4621,194852
18,13,GA,Georgia,2230,4240,139181
18,37,NC,North Carolina,2079,3738,200390
18,08,CO,Colorado,1887,2871,153492
18,04,AZ,Arizona,1868,3099,145514
18,36,NY,New York,1400,2072,107763
18,29,MO,Missouri,1247,2169,80171
18,51,VA,Virginia,1210,2029,89887
18,55,WI,Wisconsin,1178,2016,92826
18,53,WA,Washington,1142,1739,88804
18,45,SC,South Carolina,1140,2119,105272
18,42,PA,Pennsylvania,1005,1633,77784
18,01,AL,Alabama,889,1697,51170
18,27,MN,Minnesota,741,1277,46160
18,25,MA,Massachusetts,639,999,63910
18,32,NV,Nevada,605,1056,32840
18,24,MD,Maryland,582,952,42659
18,19,IA,Iowa,537,969,32190
18,34,NJ,New Jersey,520,801,46475
18,41,OR,Oregon,516,738,28352
18,40,OK,Oklahoma,428,824,23054
18,05,AR,Arkansas,424,871,22642
18,49,UT,Utah,415,773,31942
18,28,MS,Mississippi,393,771,20020
18,20,KS,Kansas,390,698,23136
18,22,LA,Louisiana,344,591,28453
18,57,FR,Foreign,306,566,14972
18,35,NM,New Mexico,294,474,17784
18,09,CT,Connecticut,234,360,14943
18,31,NE,Nebraska,217,397,12319
18,54,WV,West Virginia,199,357,9091
18,15,HI,Hawaii,198,357,42568
18,11,DC,District Of Columbia,193,231,12624
18,30,MT,Montana,189,326,13927
18,16,ID,Idaho,187,330,12823
18,46,SD,South Dakota,148,266,23219
18,02,AK,Alaska,143,283,9807
18,23,ME,Maine,138,238,11540
18,33,NH,New Hampshire,133,223,15054
18,38,ND,North Dakota,107,177,5067
18,56,WY,Wyoming,93,155,4616
18,10,DE,Delaware,77,145,5326
18,50,VT,Vermont,71,120,4576
18,44,RI,Rhode Island,65,103,5394
19,96,IA,IA Total Migration-US and Foreign,37932,63234,2613308
19,97,IA,IA Total Migration-US,37807,62996,2606936
19,98,IA,IA Total Migration-Foreign,125,238,6372
19,97,IA,IA Total Migration-Same State,46500,78242,2655397
19,19,IA,IA Non-migrants,1194821,2474030,104183757
19,17,IL,Illinois,4623,7630,249036
19,31,NE,Nebraska,3108,5154,160941
19,48,TX,Texas,2864,4974,189346
19,27,MN,Minnesota,2615,4209,161945
19,12,FL,Florida,2454,4207,321315
19,29,MO,Missouri,2005,3451,124461
19,55,WI,Wisconsin,1691,2778,112124
19,08,CO,Colorado,1605,2321,117513
19,06,CA,California,1552,2380,98480
19,04,AZ,Arizona,1430,2325,132879
19,46,SD,South Dakota,1243,2104,114687
19,37,NC,North Carolina,871,1504,69591
19,20,KS,Kansas,711,1296,50382
19,13,GA,Georgia,710,1268,44941
19,39,OH,Ohio,703,1265,40588
19,18,IN,Indiana,696,1251,49399
19,47,TN,Tennessee,678,1163,48299
19,53,WA,Washington,663,1053,45816
19,26,MI,Michigan,629,1135,39856
19,36,NY,New York,527,743,31880
19,42,PA,Pennsylvania,492,833,27561
19,51,VA,Virginia,456,768,32033
19,45,SC,South Carolina,412,737,30645
19,40,OK,Oklahoma,408,749,22432
19,05,AR,Arkansas,390,737,23468
19,41,OR,Oregon,374,593,21418
19,21,KY,Kentucky,349,618,23308
19,32,NV,Nevada,328,533,19437
19,01,AL,Alabama,307,607,20847
19,49,UT,Utah,291,506,19073
19,24,MD,Maryland,256,393,16675
19,25,MA,Massachusetts,237,333,16250
19,35,NM,New Mexico,204,309,10794
19,22,LA,Louisiana,189,312,7915
19,38,ND,North Dakota,184,298,8986
19,34,NJ,New Jersey,179,282,17648
19,30,MT,Montana,168,272,16035
19,28,MS,Mississippi,157,297,7730
19,16,ID,Idaho,147,246,11414
19,11,DC,District Of Columbia,132,146,7004
19,57,FR,Foreign,125,238,6372
19,56,WY,Wyoming,124,209,6529
19,15,HI,Hawaii,119,201,5466
19,09,CT,Connecticut,99,156,7512
19,54,WV,West Virginia,85,114,2185
19,23,ME,Maine,81,125,5380
19,02,AK,Alaska,80,122,4164
19,33,NH,New Hampshire,59,90,3093
19,10,DE,Delaware,48,69,2875
19,50,VT,Vermont,37,63,2041
19,44,RI,Rhode Island,37,67,3539
20,96,KS,KS Total Migration-US and Foreign,43740,78491,3323544
20,97,KS,KS Total Migration-US,43318,77456,3295488
20,98,KS,KS Total Migration-Foreign,422,1035,28056
20,97,KS,KS Total Migration-Same State,35807,62501,1867596
20,20,KS,KS Non-migrants,1077240,2243794,100398798
20,29,MO,Missouri,11813,19284,889555
20,48,TX,Texas,4804,9128,368142
20,40,OK,Oklahoma,2581,4843,149443
20,08,CO,Colorado,2339,3936,178279
20,12,FL,Florida,2319,4216,270898
20,06,CA,California,1759,2893,139742
20,31,NE,Nebraska,1217,2150,71189
20,04,AZ,Arizona,1124,1943,114482
20,17,IL,Illinois,952,1573,71915
20,13,GA,Georgia,934,1975,64649
20,53,WA,Washington,905,1654,74058
20,37,NC,North Carolina,904,1849,67700
20,05,AR,Arkansas,756,1421,59018
20,19,IA,Iowa,719,1321,47026
20,47,TN,Tennessee,702,1374,46501
20,51,VA,Virginia,695,1454,51336
20,36,NY,New York,662,1109,46692
20,39,OH,Ohio,561,1013,32693
20,27,MN,Minnesota,495,867,39973
20,26,MI,Michigan,465,858,32319
20,18,IN,Indiana,445,840,27662
20,45,SC,South Carolina,436,880,52988
20,57,FR,Foreign,422,1035,28056
20,55,WI,Wisconsin,421,732,24841
20,01,AL,Alabama,402,863,26340
20,42,PA,Pennsylvania,373,682,26983
20,41,OR,Oregon,366,569,20315
20,32,NV,Nevada,339,579,26213
20,21,KY,Kentucky,339,764,20198
20,35,NM,New Mexico,316,611,18586
20,49,UT,Utah,308,599,23270
20,24,MD,Maryland,295,519,20788
20,22,LA,Louisiana,253,528,16586
20,46,SD,South Dakota,232,398,17822
20,15,HI,Hawaii,215,528,17020
20,34,NJ,New Jersey,197,366,23302
20,25,MA,Massachusetts,197,310,16009
20,28,MS,Mississippi,186,358,9744
20,02,AK,Alaska,183,431,11860
20,16,ID,Idaho,180,342,11399
20,30,MT,Montana,153,286,12899
20,56,WY,Wyoming,143,299,8276
20,38,ND,North Dakota,109,212,6238
20,09,CT,Connecticut,98,166,9236
20,11,DC,District Of Columbia,77,97,6090
20,23,ME,Maine,75,130,4673
20,54,WV,West Virginia,74,145,4214
20,33,NH,New Hampshire,68,118,5962
20,10,DE,Delaware,65,123,5662
20,44,RI,Rhode Island,41,73,3304
20,50,VT,Vermont,26,47,1399
21,96,KY,KY Total Migration-US and Foreign,46440,82156,3193824
21,97,KY,KY Total Migration-US,46151,81524,3177989
21,98,KY,KY Total Migration-Foreign,289,632,15835
21,97,KY,KY Total Migration-Same State,65546,119626,3382939
21,21,KY,KY Non-migrants,1564441,3232790,118462213
21,39,OH,Ohio,6206,10244,358608
21,18,IN,Indiana,5691,9732,328043
21,47,TN,Tennessee,5522,9782,329043
21,12,FL,Florida,5084,9087,592305
21,48,TX,Texas,2535,4881,174398
21,13,GA,Georgia,1708,3218,107517
21,17,IL,Illinois,1617,2737,89368
21,37,NC,North Carolina,1559,2763,118852
21,06,CA,California,1354,2174,102794
21,51,VA,Virginia,1182,2185,76329
21,26,MI,Michigan,1079,1957,63715
21,45,SC,South Carolina,985,1883,93074
21,08,CO,Colorado,941,1541,61713
21,01,AL,Alabama,883,1754,53700
21,29,MO,Missouri,877,1612,50114
21,36,NY,New York,828,1332,62295
21,42,PA,Pennsylvania,677,1168,45831
21,54,WV,West Virginia,655,1210,22174
21,04,AZ,Arizona,643,1130,51644
21,53,WA,Washington,558,988,36023
21,24,MD,Maryland,400,661,22985
21,55,WI,Wisconsin,381,701,24313
21,05,AR,Arkansas,311,558,17819
21,40,OK,Oklahoma,309,674,18800
21,28,MS,Mississippi,299,627,18423
21,57,FR,Foreign,289,632,15835
21,22,LA,Louisiana,289,553,17271
21,27,MN,Minnesota,270,494,18252
21,34,NJ,New Jersey,269,446,18167
21,25,MA,Massachusetts,263,391,17203
21,20,KS,Kansas,260,544,16867
21,32,NV,Nevada,252,408,19809
21,19,IA,Iowa,239,417,10947
21,49,UT,Utah,228,385,13996
21,41,OR,Oregon,223,376,19317
21,02,AK,Alaska,157,351,8958
21,15,HI,Hawaii,155,332,9324
21,09,CT,Connecticut,135,252,9583
21,35,NM,New Mexico,130,234,9022
21,31,NE,Nebraska,127,224,6892
21,16,ID,Idaho,118,219,6677
21,11,DC,District Of Columbia,117,134,8217
21,23,ME,Maine,115,221,6575
21,30,MT,Montana,103,197,14860
21,46,SD,South Dakota,89,185,6539
21,33,NH,New Hampshire,69,109,3982
21,10,DE,Delaware,65,92,3822
21,56,WY,Wyoming,58,111,4419
21,38,ND,North Dakota,54,106,1862
21,44,RI,Rhode Island,48,85,3749
21,50,VT,Vermont,34,59,1802
22,96,LA,LA Total Migration-US and Foreign,50564,92166,3249365
22,97,LA,LA Total Migration-US,50196,91408,3230085
22,98,LA,LA Total Migration-Foreign,368,758,19279
22,97,LA,LA Total Migration-Same State,68329,128540,3401347
22,22,LA,LA Non-migrants,1539691,3157008,115225718
22,48,TX,Texas,16310,30399,865060
22,28,MS,Mississippi,3979,7710,243798
22,12,FL,Florida,3772,6800,384039
22,13,GA,Georgia,2324,4322,128869
22,06,CA,California,1988,3177,136350
22,47,TN,Tennessee,1632,2972,113382
22,01,AL,Alabama,1522,2930,121355
22,05,AR,Arkansas,1490,2872,88828
22,08,CO,Colorado,1441,2312,116531
22,37,NC,North Carolina,1394,2591,103616
22,51,VA,Virginia,1114,2077,71845
22,36,NY,New York,973,1472,81270
22,17,IL,Illinois,807,1324,47864
22,29,MO,Missouri,774,1440,49673
22,53,WA,Washington,765,1301,48653
22,45,SC,South Carolina,681,1276,50625
22,39,OH,Ohio,681,1240,46594
22,40,OK,Oklahoma,675,1320,32916
22,42,PA,Pennsylvania,631,1034,38252
22,04,AZ,Arizona,628,1071,38560
22,26,MI,Michigan,495,978,29680
22,24,MD,Maryland,489,865,34705
22,21,KY,Kentucky,421,794,24689
22,18,IN,Indiana,402,745,23085
22,32,NV,Nevada,385,708,34036
22,57,FR,Foreign,368,758,19279
22,25,MA,Massachusetts,368,526,24836
22,41,OR,Oregon,351,529,19326
22,20,KS,Kansas,342,711,20323
22,34,NJ,New Jersey,326,545,22482
22,49,UT,Utah,268,473,19035
22,35,NM,New Mexico,259,437,16373
22,55,WI,Wisconsin,258,473,14536
22,19,IA,Iowa,238,426,11319
22,27,MN,Minnesota,233,384,13074
22,31,NE,Nebraska,179,339,12703
22,11,DC,District Of Columbia,176,202,11604
22,15,HI,Hawaii,173,363,9980
22,09,CT,Connecticut,159,249,10205
22,02,AK,Alaska,152,280,8586
22,16,ID,Idaho,137,257,9079
22,30,MT,Montana,127,239,8531
22,56,WY,Wyoming,99,204,7630
22,54,WV,West Virginia,99,194,5926
22,38,ND,North Dakota,93,194,5951
22,23,ME,Maine,91,168,6491
22,33,NH,New Hampshire,72,115,5687
22,46,SD,South Dakota,71,125,3143
22,44,RI,Rhode Island,63,96,3326
22,10,DE,Delaware,48,86,2691
22,50,VT,Vermont,41,63,2976
23,96,ME,ME Total Migration-US and Foreign,16415,25885,1431619
23,97,ME,ME Total Migration-US,16347,25748,1427692
23,98,ME,ME Total Migration-Foreign,68,137,3928
23,97,ME,ME Total Migration-Same State,19062,30106,1083279
23,23,ME,ME Non-migrants,563495,1052320,47174225
23,12,FL,Florida,2609,4315,350664
23,25,MA,Massachusetts,1931,2663,169270
23,33,NH,New Hampshire,1926,2834,150549
23,36,NY,New York,964,1372,83878
23,37,NC,North Carolina,710,1250,56750
23,06,CA,California,647,925,58349
23,48,TX,Texas,587,1014,44004
23,51,VA,Virginia,540,920,40452
23,09,CT,Connecticut,496,734,33930
23,42,PA,Pennsylvania,438,705,29119
23,45,SC,South Carolina,394,692,38518
23,08,CO,Colorado,328,450,28064
23,13,GA,Georgia,315,584,25918
23,50,VT,Vermont,297,414,17415
23,04,AZ,Arizona,293,468,23023
23,53,WA,Washington,281,413,19119
23,47,TN,Tennessee,274,448,23956
23,39,OH,Ohio,260,454,18068
23,34,NJ,New Jersey,250,363,19159
23,44,RI,Rhode Island,206,308,13911
23,24,MD,Maryland,204,336,17071
23,41,OR,Oregon,173,233,12053
23,17,IL,Illinois,168,249,11626
23,27,MN,Minnesota,157,333,10595
23,26,MI,Michigan,156,285,12039
23,49,UT,Utah,123,180,12930
23,29,MO,Missouri,111,235,12437
23,21,KY,Kentucky,111,204,5993
23,01,AL,Alabama,108,200,5771
23,18,IN,Indiana,107,180,6041
23,55,WI,Wisconsin,104,152,8028
23,32,NV,Nevada,98,148,7843
23,11,DC,District Of Columbia,92,105,8567
23,40,OK,Oklahoma,73,142,4197
23,35,NM,New Mexico,71,114,4394
23,15,HI,Hawaii,69,136,5352
23,57,FR,Foreign,68,137,3928
23,22,LA,Louisiana,65,119,5358
23,30,MT,Montana,63,83,2790
23,20,KS,Kansas,60,106,2875
23,02,AK,Alaska,60,104,3690
23,16,ID,Idaho,59,103,2476
23,19,IA,Iowa,56,121,3419
23,05,AR,Arkansas,51,111,2360
23,10,DE,Delaware,50,83,3139
23,56,WY,Wyoming,49,72,3425
23,54,WV,West Virginia,47,86,1711
23,31,NE,Nebraska,35,59,2297
23,28,MS,Mississippi,33,63,2846
23,46,SD,South Dakota,31,54,1659
23,38,ND,North Dakota,17,26,593
24,96,MD,MD Total Migration-US and Foreign,99324,165821,10109194
24,97,MD,MD Total Migration-US,98252,163376,10004103
24,98,MD,MD Total Migration-Foreign,1072,2445,105091
24,97,MD,MD Total Migration-Same State,89449,154266,6526977
24,24,MD,MD Non-migrants,2335850,4568391,258057801
24,51,VA,Virginia,15104,24637,1287218
24,12,FL,Florida,10472,18330,1827817
24,42,PA,Pennsylvania,8973,14734,720114
24,11,DC,District Of Columbia,7218,10389,660896
24,37,NC,North Carolina,5518,9799,487919
24,48,TX,Texas,5309,9598,500654
24,06,CA,California,4929,7629,484373
24,36,NY,New York,4662,6509,419900
24,10,DE,Delaware,4013,6803,419494
24,13,GA,Georgia,3380,6154,344440
24,45,SC,South Carolina,2832,5057,307066
24,34,NJ,New Jersey,2596,4137,242999
24,54,WV,West Virginia,2517,4545,181183
24,08,CO,Colorado,1720,2702,174045
24,25,MA,Massachusetts,1653,2436,189091
24,39,OH,Ohio,1591,2766,124415
24,53,WA,Washington,1469,2326,150965
24,47,TN,Tennessee,1374,2385,187623
24,17,IL,Illinois,1249,1952,123881
24,57,FR,Foreign,1072,2445,105091
24,04,AZ,Arizona,1054,1737,97295
24,26,MI,Michigan,851,1469,74163
24,01,AL,Alabama,697,1334,57408
24,18,IN,Indiana,686,1273,71614
24,09,CT,Connecticut,658,1068,92008
24,32,NV,Nevada,562,917,44907
24,29,MO,Missouri,555,977,45860
24,15,HI,Hawaii,511,1029,51568
24,21,KY,Kentucky,496,898,53250
24,49,UT,Utah,449,792,54944
24,41,OR,Oregon,428,661,37073
24,55,WI,Wisconsin,413,678,34796
24,27,MN,Minnesota,403,661,28945
24,22,LA,Louisiana,388,657,30710
24,40,OK,Oklahoma,326,626,21727
24,33,NH,New Hampshire,312,520,79257
24,23,ME,Maine,306,528,60014
24,35,NM,New Mexico,279,461,23139
24,20,KS,Kansas,274,531,18463
24,28,MS,Mississippi,248,473,34505
24,05,AR,Arkansas,234,454,18435
24,44,RI,Rhode Island,222,400,21598
24,19,IA,Iowa,222,403,17220
24,50,VT,Vermont,187,299,17942
24,02,AK,Alaska,168,311,11723
24,31,NE,Nebraska,165,273,11139
24,16,ID,Idaho,153,313,16934
24,30,MT,Montana,144,239,14773
24,46,SD,South Dakota,124,236,11597
24,56,WY,Wyoming,82,148,12617
24,38,ND,North Dakota,76,122,4384
25,96,MA,MA Total Migration-US and Foreign,104472,159200,13202799
25,97,MA,MA Total Migration-US,103797,158117,13175724
25,98,MA,MA Total Migration-Foreign,675,1083,27075
25,97,MA,MA Total Migration-Same State,103887,157621,11821811
25,25,MA,MA Non-migrants,2779450,5251470,391076656
25,12,FL,Florida,14018,23596,2855657
25,33,NH,New Hampshire,11606,18189,1422229
25,36,NY,New York,10465,13111,1353689
25,06,CA,California,8334,11233,1074203
25,44,RI,Rhode Island,6857,10255,605529
25,09,CT,Connecticut,6184,9477,596592
25,48,TX,Texas,4594,7839,520125
25,23,ME,Maine,3761,5748,506173
25,37,NC,North Carolina,3613,6295,376608
25,42,PA,Pennsylvania,3022,4631,290336
25,34,NJ,New Jersey,2742,4026,372003
25,51,VA,Virginia,2377,3723,250908
25,13,GA,Georgia,2202,3829,226208
25,08,CO,Colorado,2134,2810,226317
25,53,WA,Washington,2059,2801,257583
25,45,SC,South Carolina,2053,3676,295739
25,17,IL,Illinois,1826,2407,250299
25,50,VT,Vermont,1591,2439,202321
25,24,MD,Maryland,1548,2388,160010
25,39,OH,Ohio,1233,2008,122707
25,04,AZ,Arizona,1233,1868,144217
25,47,TN,Tennessee,1174,1885,130085
25,11,DC,District Of Columbia,1082,1267,112060
25,26,MI,Michigan,881,1356,88119
25,41,OR,Oregon,744,1056,72357
25,57,FR,Foreign,675,1083,27075
25,27,MN,Minnesota,603,929,67142
25,18,IN,Indiana,538,900,46169
25,49,UT,Utah,503,801,80227
25,32,NV,Nevada,481,714,53024
25,55,WI,Wisconsin,475,706,50653
25,29,MO,Missouri,426,703,40874
25,15,HI,Hawaii,328,447,25184
25,21,KY,Kentucky,323,555,25802
25,01,AL,Alabama,322,559,26978
25,22,LA,Louisiana,293,467,29264
25,10,DE,Delaware,268,408,35507
25,35,NM,New Mexico,236,348,27902
25,40,OK,Oklahoma,219,363,14861
25,19,IA,Iowa,179,283,13092
25,20,KS,Kansas,170,291,23362
25,30,MT,Montana,169,234,17097
25,05,AR,Arkansas,154,265,10890
25,16,ID,Idaho,132,200,11211
25,31,NE,Nebraska,115,185,9108
25,54,WV,West Virginia,113,181,14052
25,28,MS,Mississippi,112,186,7060
25,02,AK,Alaska,103,151,6773
25,46,SD,South Dakota,88,152,7175
25,56,WY,Wyoming,70,101,17732
25,38,ND,North Dakota,44,75,2513
26,96,MI,MI Total Migration-US and Foreign,82632,135970,7520946
26,97,MI,MI Total Migration-US,82272,135274,7499267
26,98,MI,MI Total Migration-Foreign,360,696,21679
26,97,MI,MI Total Migration-Same State,160321,266523,9867114
26,26,MI,MI Non-migrants,3870664,7609894,336253350
26,12,FL,Florida,12107,20842,1777002
26,48,TX,Texas,6447,11803,479998
26,39,OH,Ohio,5894,9633,385997
26,06,CA,California,5659,8477,922254
26,17,IL,Illinois,5272,7427,431114
26,18,IN,Indiana,4590,8019,295847
26,37,NC,North Carolina,3122,5460,277913
26,13,GA,Georgia,2943,5341,203254
26,47,TN,Tennessee,2902,5073,237933
26,04,AZ,Arizona,2799,4628,227705
26,36,NY,New York,2697,3641,249975
26,55,WI,Wisconsin,2546,3984,152098
26,08,CO,Colorado,2339,3224,164448
26,53,WA,Washington,1762,2558,151013
26,51,VA,Virginia,1736,2774,130496
26,45,SC,South Carolina,1657,3032,153572
26,42,PA,Pennsylvania,1595,2639,117511
26,21,KY,Kentucky,1280,2312,83386
26,25,MA,Massachusetts,1155,1572,101164
26,27,MN,Minnesota,1127,1850,81738
26,29,MO,Missouri,1043,1814,68923
26,01,AL,Alabama,918,1691,53919
26,24,MD,Maryland,880,1424,62931
26,32,NV,Nevada,860,1412,66422
26,41,OR,Oregon,823,1220,65952
26,34,NJ,New Jersey,719,1115,63839
26,49,UT,Utah,608,928,46830
26,05,AR,Arkansas,518,1005,32885
26,19,IA,Iowa,508,860,31529
26,40,OK,Oklahoma,460,813,23800
26,22,LA,Louisiana,459,796,29074
26,11,DC,District Of Columbia,447,522,33299
26,35,NM,New Mexico,408,670,25683
26,20,KS,Kansas,392,725,25444
26,09,CT,Connecticut,386,605,35879
26,57,FR,Foreign,360,696,21679
26,28,MS,Mississippi,357,662,21074
26,15,HI,Hawaii,296,473,20962
26,30,MT,Montana,293,449,19411
26,02,AK,Alaska,244,412,13739
26,16,ID,Idaho,242,435,15667
26,31,NE,Nebraska,230,391,13031
26,54,WV,West Virginia,218,387,11394
26,46,SD,South Dakota,216,379,16273
26,23,ME,Maine,198,312,16218
26,38,ND,North Dakota,196,349,8657
26,33,NH,New Hampshire,170,261,14467
26,56,WY,Wyoming,166,279,9511
26,50,VT,Vermont,143,203,11179
26,10,DE,Delaware,127,211,8836
26,44,RI,Rhode Island,118,182,8024
27,96,MN,MN Total Migration-US and Foreign,59470,97967,6118640
27,97,MN,MN Total Migration-US,59272,97596,6108228
27,98,MN,MN Total Migration-Foreign,198,371,10411
27,97,MN,MN Total Migration-Same State,120342,201636,8143029
27,27,MN,MN Non-migrants,2226340,4500952,233605963
27,55,WI,Wisconsin,8211,13191,673310
27,12,FL,Florida,5423,9802,1173921
27,48,TX,Texas,4412,8221,430000
27,38,ND,North Dakota,3874,5787,215822
27,06,CA,California,3454,5178,357184
27,04,AZ,Arizona,3171,5181,426823
27,08,CO,Colorado,2574,3567,205738
27,17,IL,Illinois,2508,3685,271344
27,19,IA,Iowa,2269,3824,157331
27,46,SD,South Dakota,2166,3665,238422
27,53,WA,Washington,1588,2398,132386
27,36,NY,New York,1440,1856,181176
27,37,NC,North Carolina,1412,2663,159920
27,13,GA,Georgia,1173,2115,99019
27,26,MI,Michigan,1059,1779,99248
27,47,TN,Tennessee,950,1672,99981
27,29,MO,Missouri,938,1764,65506
27,41,OR,Oregon,853,1242,64614
27,39,OH,Ohio,821,1452,65115
27,51,VA,Virginia,818,1370,71381
27,42,PA,Pennsylvania,700,1117,52721
27,25,MA,Massachusetts,691,1028,82488
27,32,NV,Nevada,674,1067,75347
27,18,IN,Indiana,620,1135,49292
27,31,NE,Nebraska,604,1045,58083
27,45,SC,South Carolina,541,1031,60598
27,30,MT,Montana,519,786,53145
27,49,UT,Utah,493,827,42535
27,40,OK,Oklahoma,489,1036,30016
27,24,MD,Maryland,445,757,38940
27,20,KS,Kansas,402,710,27871
27,34,NJ,New Jersey,392,638,40927
