y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
15,19,IA,Iowa,96,173,4781
15,28,MS,Mississippi,94,193,4894
15,05,AR,Arkansas,90,197,4702
15,33,NH,New Hampshire,85,135,9197
15,31,NE,Nebraska,71,144,4392
15,23,ME,Maine,66,118,4364
15,44,RI,Rhode Island,64,128,5657
15,10,DE,Delaware,53,90,3029
15,46,SD,South Dakota,44,90,3881
15,54,WV,West Virginia,42,88,2839
15,56,WY,Wyoming,41,77,2658
15,38,ND,North Dakota,30,46,1861
15,50,VT,Vermont,28,51,1344
16,96,ID,ID Total Migration-US and Foreign,42291,86079,3812348
16,97,ID,ID Total Migration-US,42047,85520,3799121
16,98,ID,ID Total Migration-Foreign,244,559,13226
16,97,ID,ID Total Migration-Same State,24477,48637,1283093
16,16,ID,ID Non-migrants,628287,1374275,50009113
16,06,CA,California,12341,26233,1611026
16,53,WA,Washington,7325,14726,579474
16,41,OR,Oregon,3634,7309,277979
16,49,UT,Utah,3117,6851,177109
16,04,AZ,Arizona,1655,3306,122920
16,48,TX,Texas,1441,3060,106619
16,32,NV,Nevada,1430,2749,109034
16,08,CO,Colorado,1413,2702,101778
16,30,MT,Montana,1007,1707,54884
16,12,FL,Florida,669,1245,50000
16,56,WY,Wyoming,657,1209,44670
16,02,AK,Alaska,483,950,36859
16,37,NC,North Carolina,387,797,24547
16,51,VA,Virginia,371,799,34363
16,36,NY,New York,368,657,45365
16,17,IL,Illinois,339,682,30028
16,35,NM,New Mexico,301,716,21103
16,38,ND,North Dakota,298,630,17909
16,27,MN,Minnesota,297,552,21030
16,13,GA,Georgia,271,517,26788
16,39,OH,Ohio,268,481,18678
16,15,HI,Hawaii,267,580,21714
16,26,MI,Michigan,253,486,18199
16,42,PA,Pennsylvania,251,452,24375
16,29,MO,Missouri,251,451,12620
16,57,FR,Foreign,244,559,13226
16,40,OK,Oklahoma,219,415,10391
16,47,TN,Tennessee,219,460,14808
16,55,WI,Wisconsin,214,395,12955
16,20,KS,Kansas,186,400,19090
16,45,SC,South Carolina,183,334,11405
16,18,IN,Indiana,174,349,14511
16,31,NE,Nebraska,174,330,10841
16,19,IA,Iowa,163,289,9041
16,24,MD,Maryland,149,306,12381
16,05,AR,Arkansas,138,263,7457
16,25,MA,Massachusetts,134,228,14510
16,22,LA,Louisiana,128,261,7480
16,01,AL,Alabama,123,256,6650
16,46,SD,South Dakota,118,197,7196
16,34,NJ,New Jersey,106,177,8687
16,21,KY,Kentucky,101,219,6268
16,09,CT,Connecticut,79,156,9625
16,28,MS,Mississippi,69,148,3264
16,33,NH,New Hampshire,62,107,7583
16,23,ME,Maine,61,119,3729
16,50,VT,Vermont,37,63,2808
16,54,WV,West Virginia,37,80,2398
16,11,DC,District Of Columbia,37,54,4369
16,10,DE,Delaware,25,44,1640
16,44,RI,Rhode Island,17,23,963
17,96,IL,IL Total Migration-US and Foreign,103011,167395,7611784
17,97,IL,IL Total Migration-US,102299,165945,7571145
17,98,IL,IL Total Migration-Foreign,712,1450,40638
17,97,IL,IL Total Migration-Same State,153757,270450,10656738
17,17,IL,IL Non-migrants,4764685,9555760,432945498
17,06,CA,California,8806,13919,1021449
17,18,IN,Indiana,8322,14130,399817
17,12,FL,Florida,7344,11578,531467
17,55,WI,Wisconsin,7202,11371,453137
17,29,MO,Missouri,7148,11649,395647
17,48,TX,Texas,6562,11337,450036
17,26,MI,Michigan,4535,6602,333669
17,19,IA,Iowa,4381,7420,205371
17,36,NY,New York,4343,6275,540415
17,39,OH,Ohio,3218,4862,244507
17,04,AZ,Arizona,3175,5231,238277
17,08,CO,Colorado,2836,4407,190715
17,13,GA,Georgia,2535,4335,158993
17,47,TN,Tennessee,2508,4301,133658
17,27,MN,Minnesota,2205,3443,158807
17,37,NC,North Carolina,2133,3587,134534
17,51,VA,Virginia,2094,3666,171300
17,53,WA,Washington,1990,3411,187218
17,42,PA,Pennsylvania,1903,2906,253467
17,25,MA,Massachusetts,1711,2323,170636
17,21,KY,Kentucky,1550,2659,74313
17,34,NJ,New Jersey,1436,2417,161861
17,32,NV,Nevada,1292,2207,79265
17,24,MD,Maryland,1202,1979,105775
17,45,SC,South Carolina,1008,1742,67209
17,41,OR,Oregon,871,1330,60411
17,20,KS,Kansas,850,1395,48161
17,01,AL,Alabama,833,1414,43819
17,05,AR,Arkansas,757,1306,41963
17,22,LA,Louisiana,746,1320,37353
17,57,FR,Foreign,712,1450,40638
17,11,DC,District Of Columbia,683,837,70405
17,40,OK,Oklahoma,676,1253,38768
17,28,MS,Mississippi,654,1159,26469
17,31,NE,Nebraska,621,989,37133
17,09,CT,Connecticut,590,903,61746
17,49,UT,Utah,564,1075,38696
17,35,NM,New Mexico,434,723,30720
17,15,HI,Hawaii,392,735,22655
17,16,ID,Idaho,270,496,17095
17,38,ND,North Dakota,257,474,13483
17,46,SD,South Dakota,220,363,11813
17,02,AK,Alaska,207,382,13114
17,30,MT,Montana,202,328,10984
17,54,WV,West Virginia,182,305,11597
17,33,NH,New Hampshire,171,267,15359
17,44,RI,Rhode Island,154,232,13382
17,23,ME,Maine,151,249,10545
17,56,WY,Wyoming,140,272,17526
17,10,DE,Delaware,125,212,9477
17,50,VT,Vermont,110,169,6927
18,96,IN,IN Total Migration-US and Foreign,69789,127791,4300273
18,97,IN,IN Total Migration-US,69485,127224,4285409
18,98,IN,IN Total Migration-Foreign,304,567,14864
18,97,IN,IN Total Migration-Same State,108381,194789,5951016
18,18,IN,IN Non-migrants,2478643,5096931,178280089
18,17,IL,Illinois,13671,25684,930786
18,12,FL,Florida,6080,10540,317518
18,21,KY,Kentucky,5976,10671,305217
18,39,OH,Ohio,5325,9381,317689
18,26,MI,Michigan,4549,7915,243117
18,06,CA,California,3794,7046,310507
18,48,TX,Texas,3448,6683,202352
18,47,TN,Tennessee,2014,3672,112753
18,36,NY,New York,1995,3628,142754
18,04,AZ,Arizona,1579,2890,93744
18,37,NC,North Carolina,1566,2921,97170
18,13,GA,Georgia,1549,2918,85099
18,08,CO,Colorado,1526,2746,102358
18,29,MO,Missouri,1147,2169,64809
18,51,VA,Virginia,1143,2175,84221
18,42,PA,Pennsylvania,1090,1943,69145
18,55,WI,Wisconsin,1086,1929,63803
18,53,WA,Washington,926,1743,71275
18,34,NJ,New Jersey,712,1325,51608
18,45,SC,South Carolina,705,1323,43838
18,19,IA,Iowa,697,1321,33655
18,27,MN,Minnesota,689,1215,42269
18,01,AL,Alabama,673,1253,32865
18,32,NV,Nevada,658,1204,34115
18,24,MD,Maryland,647,1219,44425
18,25,MA,Massachusetts,521,877,40045
18,41,OR,Oregon,509,873,33411
18,22,LA,Louisiana,451,882,23703
18,20,KS,Kansas,431,855,25292
18,40,OK,Oklahoma,428,788,21177
18,28,MS,Mississippi,402,805,16478
18,05,AR,Arkansas,399,747,19174
18,49,UT,Utah,373,856,25644
18,57,FR,Foreign,304,567,14864
18,09,CT,Connecticut,296,545,28829
18,35,NM,New Mexico,257,475,14554
18,31,NE,Nebraska,256,495,18910
18,15,HI,Hawaii,218,439,12801
18,54,WV,West Virginia,217,393,14757
18,16,ID,Idaho,204,462,12812
18,38,ND,North Dakota,164,282,8787
18,02,AK,Alaska,149,275,10858
18,30,MT,Montana,145,264,12802
18,46,SD,South Dakota,141,261,7883
18,11,DC,District Of Columbia,129,161,9827
18,33,NH,New Hampshire,113,206,9064
18,10,DE,Delaware,104,177,5275
18,23,ME,Maine,97,171,4922
18,56,WY,Wyoming,94,173,4087
18,44,RI,Rhode Island,80,151,4371
18,50,VT,Vermont,62,97,2856
19,96,IA,IA Total Migration-US and Foreign,35982,61754,1919949
19,97,IA,IA Total Migration-US,35848,61475,1912816
19,98,IA,IA Total Migration-Foreign,134,279,7132
19,97,IA,IA Total Migration-Same State,46489,80122,2463999
19,19,IA,IA Non-migrants,1170381,2438065,91713820
19,17,IL,Illinois,4990,8559,281049
19,31,NE,Nebraska,3332,5918,168268
19,27,MN,Minnesota,2435,4119,145678
19,48,TX,Texas,2181,3638,103494
19,06,CA,California,2157,3598,119683
19,29,MO,Missouri,1873,3237,93793
19,12,FL,Florida,1651,2637,93540
19,55,WI,Wisconsin,1465,2469,85192
19,08,CO,Colorado,1414,2430,81145
19,04,AZ,Arizona,1240,2138,73571
19,46,SD,South Dakota,1009,1772,58912
19,20,KS,Kansas,669,1246,41050
19,37,NC,North Carolina,666,1163,31309
19,18,IN,Indiana,601,1049,28154
19,53,WA,Washington,597,1183,36745
19,36,NY,New York,590,906,38974
19,13,GA,Georgia,583,1004,27950
19,26,MI,Michigan,579,983,28314
19,39,OH,Ohio,571,997,31227
19,42,PA,Pennsylvania,546,828,21008
19,47,TN,Tennessee,511,832,25082
19,51,VA,Virginia,483,818,28945
19,40,OK,Oklahoma,462,810,18169
19,05,AR,Arkansas,392,687,13066
19,32,NV,Nevada,381,703,23060
19,41,OR,Oregon,363,653,19543
19,45,SC,South Carolina,298,481,12128
19,21,KY,Kentucky,284,448,9300
19,49,UT,Utah,282,587,14484
19,22,LA,Louisiana,271,439,11920
19,24,MD,Maryland,262,443,14556
19,01,AL,Alabama,256,437,9815
19,28,MS,Mississippi,247,450,7874
19,38,ND,North Dakota,228,422,12618
19,34,NJ,New Jersey,221,373,14602
19,25,MA,Massachusetts,215,336,14019
19,16,ID,Idaho,198,401,8545
19,15,HI,Hawaii,193,386,7174
19,35,NM,New Mexico,189,348,10719
19,30,MT,Montana,156,256,7050
19,54,WV,West Virginia,135,187,2935
19,57,FR,Foreign,134,279,7132
19,56,WY,Wyoming,134,240,5785
19,09,CT,Connecticut,106,168,9211
19,02,AK,Alaska,104,193,6377
19,11,DC,District Of Columbia,93,112,5316
19,33,NH,New Hampshire,80,136,4253
19,23,ME,Maine,46,82,2319
19,44,RI,Rhode Island,42,66,1993
19,50,VT,Vermont,36,55,1889
19,10,DE,Delaware,31,52,1015
20,96,KS,KS Total Migration-US and Foreign,40110,75145,2620270
20,97,KS,KS Total Migration-US,39568,73882,2591484
20,98,KS,KS Total Migration-Foreign,542,1263,28786
20,97,KS,KS Total Migration-Same State,36283,64902,1810821
20,20,KS,KS Non-migrants,1045287,2193673,84632939
20,29,MO,Missouri,10836,18007,706728
20,48,TX,Texas,3590,7188,222280
20,08,CO,Colorado,2517,4821,157248
20,06,CA,California,2416,4588,180316
20,40,OK,Oklahoma,2176,4211,103015
20,12,FL,Florida,1522,2801,86281
20,31,NE,Nebraska,1201,2229,71732
20,04,AZ,Arizona,1060,1956,124466
20,17,IL,Illinois,1000,1772,85672
20,13,GA,Georgia,777,1640,49365
20,53,WA,Washington,748,1546,54779
20,19,IA,Iowa,710,1342,47022
20,36,NY,New York,704,1257,48281
20,51,VA,Virginia,685,1536,47739
20,37,NC,North Carolina,683,1437,43033
20,05,AR,Arkansas,618,1100,35996
20,57,FR,Foreign,542,1263,28786
20,47,TN,Tennessee,526,1113,31357
20,39,OH,Ohio,499,944,33590
20,27,MN,Minnesota,444,826,33531
20,32,NV,Nevada,434,840,25191
20,42,PA,Pennsylvania,403,765,27900
20,18,IN,Indiana,394,753,24225
20,26,MI,Michigan,385,667,23733
20,41,OR,Oregon,362,663,19040
20,22,LA,Louisiana,356,743,18882
20,35,NM,New Mexico,349,650,18625
20,01,AL,Alabama,342,720,19974
20,55,WI,Wisconsin,336,627,21193
20,45,SC,South Carolina,315,657,19169
20,49,UT,Utah,291,626,14718
20,21,KY,Kentucky,281,618,17523
20,24,MD,Maryland,272,533,20487
20,15,HI,Hawaii,264,678,15526
20,34,NJ,New Jersey,217,408,16709
20,28,MS,Mississippi,212,399,9568
20,46,SD,South Dakota,210,413,12893
20,25,MA,Massachusetts,188,325,17953
20,16,ID,Idaho,185,391,13890
20,56,WY,Wyoming,174,392,12196
20,02,AK,Alaska,166,372,9357
20,38,ND,North Dakota,156,312,7543
20,30,MT,Montana,149,277,8508
20,09,CT,Connecticut,104,198,8001
20,54,WV,West Virginia,63,118,4305
20,11,DC,District Of Columbia,63,87,7096
20,23,ME,Maine,54,101,5414
20,33,NH,New Hampshire,39,71,2720
20,44,RI,Rhode Island,34,66,2308
20,10,DE,Delaware,32,51,2047
20,50,VT,Vermont,26,47,2357
21,96,KY,KY Total Migration-US and Foreign,48969,90972,2827235
21,97,KY,KY Total Migration-US,48534,89985,2802649
21,98,KY,KY Total Migration-Foreign,435,987,24586
21,97,KY,KY Total Migration-Same State,67597,125699,3179237
21,21,KY,KY Non-migrants,1516164,3144180,102867334
21,39,OH,Ohio,6718,11234,365557
21,47,TN,Tennessee,5323,9795,231086
21,18,IN,Indiana,5074,8883,240698
21,12,FL,Florida,4039,7073,248993
21,48,TX,Texas,2509,4996,152294
21,06,CA,California,2384,4585,188396
21,17,IL,Illinois,2264,4123,162519
21,13,GA,Georgia,1571,3101,97216
21,37,NC,North Carolina,1475,2929,97462
21,36,NY,New York,1262,2363,73736
21,26,MI,Michigan,1254,2269,66225
21,51,VA,Virginia,1205,2326,76698
21,08,CO,Colorado,950,1789,61483
21,54,WV,West Virginia,889,1673,42545
21,42,PA,Pennsylvania,856,1573,52196
21,04,AZ,Arizona,834,1599,49447
21,29,MO,Missouri,792,1511,43461
21,45,SC,South Carolina,777,1566,48531
21,01,AL,Alabama,748,1436,47151
21,53,WA,Washington,739,1602,48850
21,55,WI,Wisconsin,506,968,33281
21,24,MD,Maryland,461,870,29989
21,57,FR,Foreign,435,987,24586
21,34,NJ,New Jersey,409,752,30646
21,19,IA,Iowa,390,726,17896
21,22,LA,Louisiana,363,731,27527
21,28,MS,Mississippi,347,665,16369
21,20,KS,Kansas,341,752,18978
21,41,OR,Oregon,338,688,22679
21,05,AR,Arkansas,331,696,18852
21,32,NV,Nevada,320,613,17168
21,25,MA,Massachusetts,317,559,19872
21,27,MN,Minnesota,314,585,20722
21,40,OK,Oklahoma,281,589,14201
21,49,UT,Utah,256,586,13163
21,15,HI,Hawaii,224,532,13101
21,16,ID,Idaho,181,395,9600
21,09,CT,Connecticut,176,299,6933
21,35,NM,New Mexico,158,306,8544
21,02,AK,Alaska,154,340,11606
21,31,NE,Nebraska,137,245,7715
21,30,MT,Montana,119,236,7135
21,38,ND,North Dakota,114,189,4475
21,33,NH,New Hampshire,99,195,6053
21,46,SD,South Dakota,97,221,5580
21,23,ME,Maine,93,209,4146
21,11,DC,District Of Columbia,92,123,9246
21,56,WY,Wyoming,69,139,3387
21,44,RI,Rhode Island,69,146,3782
21,10,DE,Delaware,64,121,2782
21,50,VT,Vermont,51,83,2678
22,96,LA,LA Total Migration-US and Foreign,35728,65406,2057085
22,97,LA,LA Total Migration-US,35235,64353,2029299
22,98,LA,LA Total Migration-Foreign,493,1053,27786
22,97,LA,LA Total Migration-Same State,71054,135716,3244091
22,22,LA,LA Non-migrants,1515891,3121685,100623060
22,48,TX,Texas,9279,17743,509609
22,28,MS,Mississippi,3026,5582,135014
22,12,FL,Florida,2483,4280,129173
22,06,CA,California,2217,3810,182374
22,13,GA,Georgia,1578,2857,76237
22,36,NY,New York,1055,1701,77390
22,05,AR,Arkansas,998,1878,42665
22,01,AL,Alabama,967,1819,53761
22,08,CO,Colorado,926,1679,53391
22,47,TN,Tennessee,920,1650,50223
22,37,NC,North Carolina,884,1618,48173
22,51,VA,Virginia,803,1527,55456
22,17,IL,Illinois,715,1191,44302
22,53,WA,Washington,660,1253,42654
22,29,MO,Missouri,567,1015,30895
22,39,OH,Ohio,533,937,38841
22,40,OK,Oklahoma,517,1027,33106
22,42,PA,Pennsylvania,516,859,29111
22,04,AZ,Arizona,507,930,29402
22,57,FR,Foreign,493,1053,27786
22,26,MI,Michigan,452,780,25235
22,45,SC,South Carolina,447,824,25442
22,24,MD,Maryland,399,738,29726
22,18,IN,Indiana,379,652,17642
22,32,NV,Nevada,374,670,25383
22,21,KY,Kentucky,322,589,16762
22,34,NJ,New Jersey,304,533,29059
22,25,MA,Massachusetts,257,387,15519
22,41,OR,Oregon,256,422,12609
22,20,KS,Kansas,251,478,12654
22,35,NM,New Mexico,244,474,14357
22,55,WI,Wisconsin,227,355,10980
22,27,MN,Minnesota,214,359,10673
22,49,UT,Utah,207,407,11425
22,15,HI,Hawaii,207,454,11169
22,19,IA,Iowa,193,332,8202
22,02,AK,Alaska,159,364,10767
22,31,NE,Nebraska,153,280,9318
22,09,CT,Connecticut,138,225,9835
22,38,ND,North Dakota,122,283,8229
22,11,DC,District Of Columbia,121,172,15793
22,30,MT,Montana,102,214,6663
22,54,WV,West Virginia,85,153,3660
22,16,ID,Idaho,81,169,5634
22,56,WY,Wyoming,80,156,5381
22,46,SD,South Dakota,65,123,3707
22,23,ME,Maine,60,109,2852
22,33,NH,New Hampshire,59,90,2546
22,44,RI,Rhode Island,49,74,2226
22,10,DE,Delaware,49,89,2665
22,50,VT,Vermont,28,42,1408
23,96,ME,ME Total Migration-US and Foreign,22276,36735,2073930
23,97,ME,ME Total Migration-US,22205,36584,2068469
23,98,ME,ME Total Migration-Foreign,71,151,5462
23,97,ME,ME Total Migration-Same State,18684,29664,992324
23,23,ME,ME Non-migrants,529266,1001741,39123945
23,25,MA,Massachusetts,4050,6287,523858
23,33,NH,New Hampshire,2730,4316,193895
23,12,FL,Florida,2054,3360,143387
23,36,NY,New York,1656,2526,156460
23,06,CA,California,1185,1965,132564
23,09,CT,Connecticut,948,1527,91737
23,48,TX,Texas,664,1244,53698
23,42,PA,Pennsylvania,633,1090,109660
23,08,CO,Colorado,588,953,44095
23,51,VA,Virginia,542,1010,53427
23,37,NC,North Carolina,518,928,40925
23,34,NJ,New Jersey,508,850,61018
23,50,VT,Vermont,475,717,29062
23,53,WA,Washington,392,692,29499
23,04,AZ,Arizona,367,654,22126
23,24,MD,Maryland,358,622,37326
23,44,RI,Rhode Island,350,583,22654
23,45,SC,South Carolina,323,566,22198
23,13,GA,Georgia,301,530,22963
23,39,OH,Ohio,300,526,21019
23,47,TN,Tennessee,271,484,17536
23,41,OR,Oregon,266,401,20349
23,17,IL,Illinois,257,402,26729
23,26,MI,Michigan,188,280,15817
23,11,DC,District Of Columbia,159,231,31853
23,27,MN,Minnesota,138,235,11722
23,49,UT,Utah,137,259,11764
23,18,IN,Indiana,135,241,8976
23,55,WI,Wisconsin,132,236,16440
23,32,NV,Nevada,129,213,9287
23,30,MT,Montana,106,192,5707
23,22,LA,Louisiana,104,184,8300
23,35,NM,New Mexico,103,179,8228
23,21,KY,Kentucky,102,183,5797
23,29,MO,Missouri,101,185,5338
23,15,HI,Hawaii,97,191,7196
23,01,AL,Alabama,95,191,5653
23,40,OK,Oklahoma,83,175,4483
23,02,AK,Alaska,82,150,5190
23,19,IA,Iowa,81,148,4119
23,16,ID,Idaho,80,144,4128
23,57,FR,Foreign,71,151,5462
23,20,KS,Kansas,61,104,3077
23,10,DE,Delaware,58,95,3197
23,31,NE,Nebraska,47,96,2215
23,28,MS,Mississippi,47,79,2623
23,54,WV,West Virginia,46,78,2279
23,56,WY,Wyoming,43,78,3006
23,05,AR,Arkansas,40,68,2287
23,46,SD,South Dakota,38,78,1787
23,38,ND,North Dakota,37,58,1814
24,96,MD,MD Total Migration-US and Foreign,83973,142471,6852224
24,97,MD,MD Total Migration-US,82733,139461,6752078
24,98,MD,MD Total Migration-Foreign,1240,3010,100146
24,97,MD,MD Total Migration-Same State,95934,168350,6435729
24,24,MD,MD Non-migrants,2241867,4417210,218390078
24,51,VA,Virginia,13736,23150,1125699
24,11,DC,District Of Columbia,11221,18566,1141982
24,42,PA,Pennsylvania,7042,11308,498156
24,36,NY,New York,6045,9417,606307
24,12,FL,Florida,5183,8610,389865
24,06,CA,California,4595,7988,487673
24,48,TX,Texas,3315,6172,237797
24,37,NC,North Carolina,3104,5418,205734
24,10,DE,Delaware,2973,5051,175182
24,34,NJ,New Jersey,2934,4976,272502
24,13,GA,Georgia,2150,3910,132585
24,54,WV,West Virginia,1581,2722,85049
24,25,MA,Massachusetts,1558,2290,140593
24,39,OH,Ohio,1372,2254,90356
24,45,SC,South Carolina,1275,2179,72556
24,17,IL,Illinois,1244,2057,123775
24,57,FR,Foreign,1240,3010,100146
24,08,CO,Colorado,1123,1928,83368
24,53,WA,Washington,1082,2018,97898
24,26,MI,Michigan,865,1363,59518
24,47,TN,Tennessee,854,1476,57927
24,04,AZ,Arizona,824,1375,54268
24,09,CT,Connecticut,810,1290,77797
24,18,IN,Indiana,573,1018,37739
24,15,HI,Hawaii,573,1185,43909
24,29,MO,Missouri,510,875,46077
24,22,LA,Louisiana,482,807,29226
24,01,AL,Alabama,470,877,30287
24,55,WI,Wisconsin,410,637,27023
24,32,NV,Nevada,410,678,22908
24,27,MN,Minnesota,402,661,34202
24,21,KY,Kentucky,350,614,22133
24,41,OR,Oregon,345,593,27573
24,40,OK,Oklahoma,300,538,15105
24,35,NM,New Mexico,298,571,21192
24,49,UT,Utah,289,604,20326
24,20,KS,Kansas,282,565,19133
24,28,MS,Mississippi,255,470,14245
24,44,RI,Rhode Island,234,380,18002
24,19,IA,Iowa,232,361,12258
24,23,ME,Maine,196,311,13604
24,33,NH,New Hampshire,192,322,15820
24,05,AR,Arkansas,185,346,11326
24,31,NE,Nebraska,176,316,11118
24,02,AK,Alaska,139,272,9184
24,16,ID,Idaho,113,219,6738
24,50,VT,Vermont,97,137,6133
24,30,MT,Montana,96,176,5534
24,38,ND,North Dakota,94,177,5408
24,46,SD,South Dakota,78,135,6025
24,56,WY,Wyoming,66,98,3264
25,96,MA,MA Total Migration-US and Foreign,73812,110117,7284191
25,97,MA,MA Total Migration-US,73427,109400,7265239
25,98,MA,MA Total Migration-Foreign,385,717,18952
25,97,MA,MA Total Migration-Same State,106866,163850,10819536
25,25,MA,MA Non-migrants,2660273,5066625,314535057
25,36,NY,New York,10739,15000,1205589
25,12,FL,Florida,6667,10360,544350
25,06,CA,California,6418,9568,952763
25,33,NH,New Hampshire,5938,8542,466638
25,09,CT,Connecticut,5381,7720,517746
25,44,RI,Rhode Island,4835,7322,368138
25,34,NJ,New Jersey,2921,4550,413503
25,42,PA,Pennsylvania,2688,3939,244365
25,48,TX,Texas,2601,4290,268880
25,37,NC,North Carolina,1871,2948,145535
25,51,VA,Virginia,1842,2876,183315
25,17,IL,Illinois,1757,2575,224733
25,23,ME,Maine,1669,2302,130966
25,24,MD,Maryland,1479,2216,133300
25,08,CO,Colorado,1289,1913,112802
25,13,GA,Georgia,1239,1983,96296
25,39,OH,Ohio,1163,1784,156422
25,53,WA,Washington,1144,1804,134485
25,50,VT,Vermont,1020,1417,84470
25,04,AZ,Arizona,991,1526,82580
25,26,MI,Michigan,956,1312,78789
25,45,SC,South Carolina,807,1207,55241
25,11,DC,District Of Columbia,805,1007,99838
25,47,TN,Tennessee,672,1028,47274
25,27,MN,Minnesota,626,914,50256
25,41,OR,Oregon,592,912,46348
25,18,IN,Indiana,536,856,40665
25,55,WI,Wisconsin,507,708,58165
25,29,MO,Missouri,445,708,49985
25,57,FR,Foreign,385,717,18952
25,49,UT,Utah,364,610,26812
25,32,NV,Nevada,350,525,32847
25,22,LA,Louisiana,335,532,22827
25,01,AL,Alabama,282,468,17238
25,21,KY,Kentucky,263,421,18157
25,15,HI,Hawaii,236,422,14532
25,19,IA,Iowa,224,342,12816
25,10,DE,Delaware,210,335,17278
25,35,NM,New Mexico,203,322,20048
25,40,OK,Oklahoma,189,312,11284
25,20,KS,Kansas,185,300,12820
25,05,AR,Arkansas,158,257,11496
25,31,NE,Nebraska,132,186,8373
25,30,MT,Montana,119,177,7002
25,28,MS,Mississippi,114,165,5660
25,16,ID,Idaho,112,175,7053
25,54,WV,West Virginia,101,166,6273
25,02,AK,Alaska,99,170,5873
25,38,ND,North Dakota,63,87,3233
25,46,SD,South Dakota,49,79,4553
25,56,WY,Wyoming,41,62,5631
26,96,MI,MI Total Migration-US and Foreign,71929,125547,5450853
26,97,MI,MI Total Migration-US,71571,124847,5432256
26,98,MI,MI Total Migration-Foreign,358,700,18597
26,97,MI,MI Total Migration-Same State,160756,271802,9174557
26,26,MI,MI Non-migrants,3747683,7421139,285328424
26,12,FL,Florida,7952,13203,475318
26,17,IL,Illinois,6085,10208,751238
26,39,OH,Ohio,5755,9694,379610
26,06,CA,California,5321,9190,608679
26,18,IN,Indiana,4737,8476,309160
26,48,TX,Texas,4254,7855,300234
26,36,NY,New York,3079,5271,256164
26,55,WI,Wisconsin,2492,4374,158354
26,04,AZ,Arizona,2488,4356,163291
26,08,CO,Colorado,2125,3545,164527
26,13,GA,Georgia,2045,3727,116699
26,47,TN,Tennessee,2034,3695,105226
26,37,NC,North Carolina,2031,3567,118405
26,51,VA,Virginia,1659,3114,135008
26,42,PA,Pennsylvania,1583,2700,138065
26,53,WA,Washington,1479,2638,122865
26,27,MN,Minnesota,1134,1956,86272
26,21,KY,Kentucky,1089,1987,73232
26,45,SC,South Carolina,1050,1838,63251
26,29,MO,Missouri,978,1785,64694
26,32,NV,Nevada,943,1671,67570
26,24,MD,Maryland,845,1407,70995
26,34,NJ,New Jersey,842,1489,74918
26,25,MA,Massachusetts,808,1280,75309
26,41,OR,Oregon,751,1340,56292
26,01,AL,Alabama,748,1400,35384
26,19,IA,Iowa,580,1029,34042
26,22,LA,Louisiana,532,974,26252
26,49,UT,Utah,480,867,29812
26,20,KS,Kansas,453,896,29589
26,40,OK,Oklahoma,440,799,20885
26,09,CT,Connecticut,423,770,46547
26,05,AR,Arkansas,402,759,22496
26,28,MS,Mississippi,364,668,16287
26,57,FR,Foreign,358,700,18597
26,11,DC,District Of Columbia,357,479,35049
26,35,NM,New Mexico,315,528,15362
26,15,HI,Hawaii,298,540,17172
26,02,AK,Alaska,292,605,21900
26,16,ID,Idaho,278,557,14863
26,38,ND,North Dakota,267,449,14860
26,31,NE,Nebraska,264,543,20562
26,54,WV,West Virginia,253,432,12488
26,30,MT,Montana,235,383,14348
26,56,WY,Wyoming,200,380,13643
26,46,SD,South Dakota,172,298,8487
26,23,ME,Maine,165,258,9639
26,33,NH,New Hampshire,158,293,12950
26,44,RI,Rhode Island,119,205,10444
26,50,VT,Vermont,110,180,6543
26,10,DE,Delaware,107,189,7277
27,96,MN,MN Total Migration-US and Foreign,49319,82824,3460310
27,97,MN,MN Total Migration-US,49112,82396,3448416
27,98,MN,MN Total Migration-Foreign,207,428,11894
27,97,MN,MN Total Migration-Same State,125661,213782,7902598
27,27,MN,MN Non-migrants,2165745,4411224,199908006
27,55,WI,Wisconsin,7068,10832,395586
27,38,ND,North Dakota,4174,6844,242850
27,06,CA,California,3745,6239,349969
27,48,TX,Texas,2822,5240,200090
27,17,IL,Illinois,2592,4182,198957
27,19,IA,Iowa,2549,4282,151968
27,12,FL,Florida,2419,3975,206265
27,04,AZ,Arizona,2030,3397,128586
27,08,CO,Colorado,1942,3166,147529
27,46,SD,South Dakota,1526,2673,80697
27,36,NY,New York,1433,2239,126468
27,53,WA,Washington,1395,2453,118967
27,26,MI,Michigan,1033,1661,68277
27,29,MO,Missouri,871,1575,58265
27,37,NC,North Carolina,813,1447,55341
27,39,OH,Ohio,795,1391,60615
27,13,GA,Georgia,759,1305,57534
27,31,NE,Nebraska,745,1373,40833
27,41,OR,Oregon,735,1195,44758
27,51,VA,Virginia,677,1242,94046
27,42,PA,Pennsylvania,655,1134,51889
27,18,IN,Indiana,650,1143,40572
27,32,NV,Nevada,615,1111,44112
27,25,MA,Massachusetts,598,915,56862
27,47,TN,Tennessee,591,1021,35871
27,20,KS,Kansas,450,811,32276
27,24,MD,Maryland,423,744,35444
27,30,MT,Montana,415,657,22248
27,49,UT,Utah,403,756,24306
27,34,NJ,New Jersey,371,640,41694
27,40,OK,Oklahoma,364,692,20243
27,21,KY,Kentucky,296,555,15812
27,45,SC,South Carolina,277,505,22151
