statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
11,DC,District of Columbia,5,32886,44383,2644112,2847597,2221,2341,138566,188104,14066,16451,1052004,1214928,6570,10302,541560,574589,3313,5848,288114,288338,2879,4325,254573,249808,3837,5116,369292,331828,29369,40024,2381739,2544418,1663,1755,105367,140621,11994,14033,900023,1036439,6038,9480,498801,527951,3164,5588,273992,275351,2786,4188,245540,241827,3724,4980,358013,322227,5017,6464,388700,434449,627,649,40343,53345,2853,3346,214756,246590,948,1546,77823,82992,276,476,23382,24206,159,247,14487,14006,154,200,17906,13308,3517,4359,262373,303178,558,586,33198,47483,2072,2418,151981,178489,532,822,42759,46637,149,260,14122,12986,93,137,9033,7980,113,136,11278,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,6,52621,82474,6884847,7279588,840,938,73199,105242,15649,20709,1762050,2110266,15239,26037,1988947,2123628,8096,14821,1121469,1143775,5696,9288,825852,804040,7101,10681,1113327,992634,48218,75987,6363808,6680734,604,684,52466,75660,13451,17820,1527321,1816611,14090,24107,1842462,1964834,7685,14047,1063372,1085356,5528,9008,801221,779535,6860,10321,1076963,958734,7446,11534,906249,1022368,292,331,25538,36314,3595,5013,398145,484495,2172,3880,278588,302641,670,1205,89852,94400,395,622,58931,57795,322,483,55191,46719,4403,6487,521038,598854,236,254,20732,29582,2198,2889,234729,293654,1149,1930,146484,158794,411,774,58096,58418,168,280,24630,24504,241,360,36364,33899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,District of Columbia,7,34771,82699,16086068,19041521,70,85,9430,27697,5665,10058,1486387,2038314,11160,30102,4011606,5007513,7351,21182,3840447,4469954,5016,11399,3066674,3264098,5509,9873,3671522,4233942,32709,78521,15368313,17948106,51,65,6993,21996,5036,9076,1334606,1718062,10497,28555,3791915,4729780,7033,20387,3685372,4310140,4771,10886,2961551,3151616,5321,9552,3587873,4016509,4071,8967,1595350,2050810,25,31,3909,8659,1327,2451,317344,438252,1457,3751,473347,627599,538,1387,309737,404469,421,812,289400,349543,303,535,201611,222287,2062,4178,717754,1093415,19,20,2437,5701,629,982,151780,320251,663,1547,219691,277733,318,795,155074,159813,245,513,105123,112481,188,321,83648,217433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,FL,Florida,0,8651888,16655388,738672627,792833452,679003,889640,15440493,18507322,1581330,2934923,67693842,77989307,1541446,3881103,110064559,124565270,1469909,3289415,141608366,158954520,1506548,2671348,177242058,186855894,1873652,2988959,226623306,225961138,7895918,15285464,665815205,708958784,575985,756570,12977070,15422873,1379873,2581382,57936448,66452890,1405758,3558640,98519437,109676518,1368252,3078769,128605782,143611506,1403877,2496049,158080842,165699746,1762173,2814054,209695624,208095249,256023,449260,17899173,19444046,39622,51215,894408,1127777,71426,123341,3259732,3651652,40784,98474,2814653,3318869,27068,55802,2389064,2986390,26511,43799,2930853,2913584,50612,76629,5610460,5445771,382860,708535,50197465,59316058,46809,60237,1203325,1523327,91686,161579,5302310,6305439,63029,157942,7422089,10365446,49911,109474,9180105,11059366,59421,104449,14301102,16220456,72004,114854,12788531,13842021,373110,661389,22659956,24558609,56209,72833,1260097,1561120,109771,191962,4455083,5230977,72659,164521,4123032,4523305,51746,101172,3822478,4283647,43250,70850,4860113,4935690,39475,60051,4139150,4023868
12,FL,Florida,1,769974,1094082,10452165,3990199,106865,132350,1061126,594338,135810,204627,1618263,728479,97857,166011,1214355,502875,93700,136945,1202906,485095,115128,152582,1646652,586862,220614,301567,3708860,1092547,692170,987707,9437403,3610565,89875,111565,891236,501314,116311,176011,1386905,630171,86007,147392,1073057,449660,84977,125173,1098435,447278,106771,142142,1518430,549369,208229,285424,3469337,1032770,30249,41909,421260,157198,7005,8603,72181,38420,7610,11282,93961,40595,3982,6650,50398,20319,2766,3879,39295,13880,2887,3709,45948,14171,5999,7786,119474,29812,33974,46949,511120,176462,7703,9306,80794,42520,8184,12112,108192,43977,4429,7375,63845,22835,3318,4716,48674,16204,3550,4547,66345,17376,6790,8893,143267,33547,43830,59426,503641,203170,9287,11479,89095,50503,11315,16504,123165,54330,7421,11244,77452,30379,5405,7056,55795,21613,4807,5893,61876,20115,5595,7250,96255,26228
12,FL,Florida,2,1811437,3106760,37545178,31838057,275012,365243,4394032,4829020,396705,732778,7441636,7069340,300083,673715,5952156,5338024,254191,476012,5253963,4506219,249336,378476,5662859,4376218,336110,480536,8840531,5719233,1656471,2854743,34291395,29122365,236874,315983,3773076,4160362,351524,653652,6558027,6269804,275452,621158,5442949,4903796,238188,448116,4898253,4225660,235696,359083,5297302,4139553,318737,456751,8321787,5423187,59013,93092,1230149,1033215,15011,19137,238069,266062,16897,28640,329032,297819,8158,17295,164718,143191,5379,9357,119264,93945,4696,6706,121447,81465,8872,11957,257615,150730,67167,105688,1518164,1178079,16370,20718,273876,288178,18731,31584,379850,331912,9650,20399,209467,169902,6339,10852,148107,111217,6081,8469,187737,106036,9996,13666,319123,170832,87799,146329,1735618,1537612,21768,28542,347079,380480,26450,47542,503758,467623,14981,32158,299738,264325,9664,17044,207603,169341,7559,10924,177819,130628,7377,10119,199620,125214
12,FL,Florida,3,2351980,4227043,84082333,84933132,233113,299703,6274729,7934043,563379,990011,17451081,20266773,450557,1038444,15740592,16398170,386247,766301,14152374,14087801,361850,584983,14373512,13230673,356834,547601,16090043,13015670,2154170,3893641,76974844,77788150,198070,254552,5330930,6726847,497475,878889,15264907,17872603,415141,960470,14474799,15103337,362745,723328,13220146,13229176,342836,556631,13535348,12532778,337903,519771,15148712,12323406,67121,111006,2391834,2412524,12758,16772,337009,438779,22809,37931,751209,824702,10187,22627,368678,370967,6323,11594,240711,228250,5750,8611,253248,209128,9294,13471,440977,340696,87642,147593,3369152,3179202,15868,20884,434291,546749,27484,47376,946777,1004252,13980,31387,521088,513269,9517,17277,417084,349136,9322,13732,447179,344709,11471,16937,602731,421084,110168,185809,3738336,3965780,19175,24267,509507,660446,38420,63746,1239396,1389917,21436,46587,744704,781562,13985,25696,515143,509488,9692,14620,390984,353186,7460,10893,338598,271179
12,FL,Florida,4,1269249,2441267,76813846,77867031,45716,63945,1991446,2721117,240610,445357,12719184,14602450,246730,608471,14150075,15090278,229487,491440,13842210,14097732,231938,404939,15056044,14299708,274768,427115,19054885,17055744,1162068,2246165,70452637,71291984,37054,52067,1619166,2201840,207799,388440,10990740,12601225,225283,557121,12912768,13774808,214673,462157,12923186,13186324,217952,382395,14075940,13433520,259307,403985,17930835,16094266,35874,64448,2122970,2201529,3306,4564,134906,198803,11586,20080,610298,707607,6245,15549,365896,383738,3637,7353,222141,223651,3602,5897,246555,222035,7498,11005,543171,465692,53425,97536,3318470,3293750,4295,5898,188603,258654,15232,26893,823212,934438,9649,24116,575827,593506,6676,13458,431491,412836,7716,12332,573117,480081,9857,14839,726216,614234,53756,97566,3042739,3281296,4367,5980,183675,260622,17579,30024,905232,1066787,11798,27234,661478,721963,8138,15825,487532,498571,6270,10212,406986,386107,5604,8291,397832,347243
12,FL,Florida,5,768040,1660213,65937389,66509194,11341,17994,677139,961567,110363,241444,8169729,9498213,143232,409055,11554549,12403676,142346,346681,12064150,12339527,155297,297445,14012632,13461673,205461,347594,19459188,17844537,703996,1529952,60528220,60963331,8846,14319,532424,749721,94291,209875,6993902,8114611,130278,374347,10488531,11281228,132758,325432,11236767,11507294,144783,278770,13007553,12546935,193040,327209,18269039,16763538,21242,42638,1789962,1838910,932,1311,51644,79262,5760,11232,414374,495627,3929,10909,318783,341259,2468,5671,216058,214559,2546,4569,245779,221219,5607,8946,543321,486981,36209,72849,3193012,3142836,1456,1984,86652,123554,8427,16202,629658,726487,6684,18674,580507,580780,4960,11042,450367,432125,6404,11320,635417,558168,8278,13627,810409,721719,27835,57412,2216156,2403027,1039,1691,58061,88291,7645,15367,546168,657114,6270,16034,485510,541667,4628,10207,377015,400106,4110,7355,369661,356568,4143,6758,379739,359279
12,FL,Florida,6,1164122,2807381,156489705,158366442,5872,9058,529047,745415,110926,265380,12194766,14565237,219231,699956,27458419,29745804,244307,689728,32546356,33668254,256360,543229,35911329,35225156,327426,600030,47849787,44416574,1063880,2582435,143062589,144632833,4460,7082,411113,565018,93632,228666,10319044,12275413,198943,640444,24922142,26984183,226416,644331,30117662,31177782,235221,501822,32756220,32265449,305208,560090,44536407,41364985,29957,66523,3981290,4065617,527,729,41602,66624,5548,11552,579071,730805,6073,18302,744133,822532,4226,11235,559202,587304,4530,8905,656513,624406,9053,15800,1400767,1233943,64309,142923,8900954,8892777,913,1205,77452,117221,10237,20785,1143699,1371573,12112,36040,1565006,1667553,10953,28368,1542705,1540564,14207,27851,2172305,2002204,15887,28674,2399784,2193659,35933,82023,4526161,4840831,499,771,40481,63175,7057,15929,732022,918249,8176,23472,971270,1094067,6938,17029,885988,949907,6932,13556,982804,957501,6331,11266,913594,857928
12,FL,Florida,7,517086,1318642,307352007,369329394,1084,1347,512973,721817,23537,55326,8099181,11258813,83756,285451,33994411,45086440,119631,382308,62546404,79769889,136639,309694,90579027,105675602,152439,284516,111620010,126816830,463163,1190821,271068114,321549554,806,1002,419122,517769,18841,45849,6422921,8689060,74654,257708,29205188,37179503,108495,350232,55111331,69837989,120618,275206,77890047,90232138,139749,260824,102019504,115093093,12567,29644,5961705,7735050,83,99,18993,39824,1216,2624,481783,554494,2210,7142,802044,1236860,2269,6713,992390,1624799,2500,5402,1361359,1541157,4289,7664,2305133,2737914,40134,94997,29386591,39452949,204,242,61654,146448,3391,6627,1270920,1892797,6525,19951,3906346,6817597,8148,23761,6141674,8197281,12141,26198,10218999,12711880,9725,18218,7786996,9686943,13789,32824,6897301,8326891,74,103,32196,57600,1305,2850,405339,676955,2577,7792,882876,1089339,2988,8315,1293398,1734618,3880,8290,2469980,2731583,2965,5474,1813508,2036794
13,GA,Georgia,0,3780812,7964450,285756960,307650533,347739,495610,7662212,9754974,780166,1599724,34375337,39419402,749717,2071008,54470081,60880739,679818,1656040,68257043,73259175,602038,1135910,64063968,68508297,621334,1006158,56928318,55827944,3393022,7214932,262783030,282481343,280067,399994,6126641,7769573,649112,1350432,28618971,32733740,671702,1873195,49444482,55218977,632100,1552475,64246220,68741091,568770,1078052,60286007,64901100,591271,960784,54060706,53116860,121308,228240,8411685,9204079,22351,30955,523037,689283,40580,75027,1898151,2213957,21871,55501,1529811,1684533,13852,29806,1506929,1687909,11869,20413,1744687,1768734,10785,16538,1209067,1159660,147185,283732,9564996,10517293,26279,36394,621127,784809,49062,92685,2322120,2640392,28415,74259,2124508,2371559,16498,36926,1565088,1858967,12666,21902,1472690,1487008,14265,21566,1459460,1374554,240605,465786,13408933,14651895,41393,59222,914442,1200591,81992,156607,3434244,4045268,49600,123554,2901091,3290202,31220,66639,2445733,2659116,20602,35956,2305269,2120188,15798,23808,1408151,1336528
13,GA,Georgia,1,304906,460424,3742256,1575251,55126,72251,500841,308278,63439,105818,731222,351740,41615,78284,509974,224384,34882,55024,441688,178588,38440,52589,536462,181194,71404,96458,1022068,331065,266756,403405,3288219,1369840,43945,57606,394404,246069,51926,87258,594680,288862,35811,67860,442798,193666,31343,49646,398486,160030,35849,49125,500793,168031,67882,91910,957056,313180,13285,19357,170075,69097,3750,4810,34468,20076,4120,6454,49838,21973,1885,3238,24306,9549,1265,1901,16895,6357,972,1234,18041,4754,1293,1720,26524,6384,14929,21970,194794,79564,4399,5630,44236,24232,4483,7114,57739,24399,2088,3756,27671,10863,1283,1965,16309,6654,1030,1356,16783,5176,1646,2149,32053,8238,23221,35049,259243,125846,6782,9015,62200,37976,7030,11446,78802,38477,3716,6668,39504,19854,2256,3413,26892,11903,1561,2108,18885,7986,1876,2399,32958,9646
13,GA,Georgia,2,757789,1420391,14570820,13400459,134249,193311,1954820,2347316,190307,389989,3334666,3393226,140040,341749,2640683,2508050,99291,199072,1978856,1776280,83641,136356,1933957,1487691,110261,159914,2727836,1887894,668301,1259135,12918866,11827280,109861,158675,1593856,1922235,160251,331273,2791306,2861168,124379,305240,2342158,2230772,90815,183148,1806855,1626267,78390,128447,1807048,1395424,104605,152352,2577641,1791411,26457,45130,503967,462397,7592,10358,113771,132726,8854,16218,167078,155712,4157,9351,80204,72765,2313,4188,49534,40474,1682,2466,41271,29473,1859,2549,52107,31244,32413,55729,645088,568525,9303,12548,146590,162814,10776,20131,207692,189558,5054,11610,105518,89413,2718,5062,58154,48123,1920,2862,53523,33705,2642,3516,73609,44910,57075,105527,1006865,1004654,15085,22088,214372,262266,19280,38585,335667,342500,10607,24899,193006,187864,5758,10862,113847,101889,3331,5047,73385,58561,3014,4046,76585,51572
13,GA,Georgia,3,1031001,2029559,35309344,37241486,118455,168372,3076820,4068442,266701,526816,8330764,9596558,215421,549882,7206146,7808906,168092,355478,6020171,6149022,139549,236826,5409062,5130949,122783,192185,5266379,4487606,918281,1821176,31627885,33180781,95849,136212,2486538,3284254,223764,446688,6967981,8038569,193528,497437,6464795,7012292,156084,331880,5594627,5711724,132041,225080,5112098,4856825,117015,183879,5001844,4277114,32079,57185,1083158,1153898,7525,10838,196283,258988,12352,22592,404641,450433,5215,12271,183895,190471,2951,5605,111452,106511,2100,3097,92672,76986,1936,2782,94212,70506,40195,73625,1367100,1446431,8861,12868,235572,304206,15497,29134,512245,563524,6972,16812,249502,255628,3622,7095,135124,131916,2584,3894,108747,94259,2659,3822,125907,96898,72525,134758,2314358,2614273,13745,19292,354709,479982,27440,50994,850537,994464,14921,35633,491848,540985,8386,16503,290418,305381,4924,7852,188217,179864,3109,4484,138628,113594
13,GA,Georgia,4,562281,1157775,33127302,34548023,27803,41578,1211006,1672851,119132,239955,6336921,7266118,116065,311034,6638215,7112313,106816,238532,6377677,6584577,97084,175374,6168803,5995887,95381,151302,6394678,5916275,505092,1049171,29965644,31046539,21288,32113,937998,1279171,97372,200678,5202644,5936647,103809,280716,5943114,6360795,99435,223396,5940809,6131161,92222,167365,5859597,5695876,90966,144903,6081479,5642887,17613,33491,992025,1081008,2232,3228,93416,135017,6851,12718,362065,421333,3512,9034,203697,215514,1897,3757,114150,116092,1562,2513,105162,96465,1559,2241,113531,96584,21549,41521,1215420,1323493,2431,3488,100575,147721,8337,15478,438552,511244,4549,11696,263959,279602,2363,4918,143172,144968,1738,2889,114626,108050,2131,3052,154532,131905,35640,67083,1946238,2177990,4084,5977,172431,245958,13423,23799,695724,818225,7707,18622,431140,471914,5018,10218,293695,308447,3124,5120,194579,191960,2284,3347,158666,141483
13,GA,Georgia,5,348865,803555,29163833,30221323,8114,13324,484597,688027,61257,140593,4562418,5281686,70859,216608,5717618,6146056,70293,177937,5922495,6096705,67334,132933,5940684,5843113,71008,122160,6536018,6165734,317685,736382,26722401,27528022,6197,10370,375721,525541,50233,118232,3765102,4332664,63622,196249,5147824,5518053,65761,167420,5547068,5703761,64086,127030,5655313,5561169,67786,117081,6231370,5886831,10446,21719,829983,902294,836,1139,47766,71094,3745,7278,271297,322176,2234,6449,177608,194409,1322,3019,113792,114777,1172,1997,108382,101296,1137,1837,111135,98539,12508,27116,1000910,1081205,799,1158,45724,67876,4311,8781,315543,371035,2992,8740,239692,259870,1612,3755,136865,140025,1263,2237,117671,109733,1531,2445,145413,132663,18672,40057,1440522,1612095,1118,1796,63151,94609,6713,13580,481772,577986,4245,11619,330101,368132,2920,6762,238562,252919,1985,3666,167699,172209,1691,2634,159234,146238
13,GA,Georgia,6,546351,1425352,71686750,74533019,3620,6288,307440,447602,65583,161501,7322186,8657502,117366,397443,14889817,16037549,131425,392624,17615831,18210285,118102,260809,16121549,16257159,110255,206687,15429923,14922920,503589,1321587,66415957,68742790,2647,4653,231471,326259,54127,136502,6102700,7147610,106309,363160,13541641,14538083,123619,371699,16597064,17131634,111895,248245,15269270,15394987,104992,197328,14673809,14204214,14716,34084,1824099,2006152,363,511,27489,45111,3843,7951,409524,509346,3442,10426,422345,468593,2572,6761,341415,357919,2460,4858,340549,347626,2036,3577,282774,277554,18006,43582,2261962,2456083,421,627,34456,53144,4571,9649,498975,608969,4765,15036,590322,649889,3133,8616,417415,438122,2576,5131,361120,358018,2540,4523,359672,347937,24756,60183,3008830,3334145,552,1008,41512,68197,6885,15350,720510,900921,6292,19247,757854,849576,4673,12309,601352,640527,3631,7433,491158,504154,2723,4836,396442,370767
13,GA,Georgia,7,229619,667394,98156652,116130968,372,486,126685,222455,13747,35052,3757157,4872568,48351,176008,16867625,21043478,69019,237373,29900322,34263716,57888,141023,27953447,33612302,40242,77452,19551414,22116446,213318,624076,91844056,108786089,280,365,106651,186040,11439,29801,3194556,4128217,44244,162533,15562149,19365314,65043,225286,28361308,32276511,54287,132760,26081885,31828786,38025,73331,18537505,21001219,6712,17274,3008374,3529230,53,71,9841,26266,815,1816,233705,332981,1426,4732,437753,533227,1532,4575,759687,945776,1921,4248,1038607,1112132,965,1832,528780,578846,7585,20189,2879721,3561989,65,75,13971,24813,1087,2398,291371,371660,1995,6609,647841,826291,1767,5515,658046,949156,1555,3533,700217,778065,1116,2059,568272,612001,8716,23129,3432874,3782890,27,46,6063,11600,1221,2853,271229,372691,2112,6866,657634,851872,2209,6572,880966,1038048,2046,4730,1171344,1005450,1101,2062,445636,503225
15,HI,Hawaii,0,569237,1114304,42333426,44706028,51828,68510,1320619,1547216,106650,198028,5035327,5550529,100904,265607,6890555,8250656,87055,208026,8221270,8690250,90359,166895,8919112,8986051,132441,207238,11946541,11681325,541218,1059725,40144675,42278720,45715,59845,1166714,1355773,97733,181007,4551109,5013261,95360,250496,6382666,7673010,84303,201781,7870480,8306001,88097,163003,8544405,8563816,130010,203593,11629298,11366857,28950,60636,1912395,2127141,5860,8757,159205,179709,9781,20023,480794,522195,6005,17496,464931,501597,2846,6959,293866,410442,2195,3887,269750,261456,2263,3514,243845,251739,25218,49831,2034795,2268166,5675,8114,144257,180929,8077,15624,448323,497999,4985,13888,471472,541560,2429,5633,325170,357096,1986,3445,354741,401231,2066,3127,290830,289348,2801,4748,153955,159141,438,551,9647,10512,840,1397,35894,39268,559,1223,36416,36085,323,612,25619,27152,276,447,19964,21004,365,518,26412,25118
15,HI,Hawaii,1,44642,62738,582477,212481,6682,8076,72598,35830,7169,10963,93518,37321,4688,8558,62285,23335,3895,6144,54489,18645,5229,7062,75290,23662,16979,21935,224295,73686,42382,59751,548180,200917,6004,7307,64655,32059,6532,10084,83384,34035,4391,8086,57906,21925,3710,5861,50984,17707,5060,6850,72558,22863,16685,21563,218690,72325,2248,3131,32296,11859,721,858,8866,4021,655,963,9116,3569,282,503,4148,1392,156,241,2135,824,155,202,2335,750,279,364,5694,1301,1853,2423,28512,9627,576,648,6706,3203,535,719,8746,2805,241,386,3842,1185,149,225,2727,775,132,166,2219,623,220,279,4271,1033,407,564,5784,1936,102,121,1236,566,102,160,1388,481,56,86,536,224,36,58,777,161,37,46,512,175,74,93,1332,327
15,HI,Hawaii,2,82362,129178,1775455,1465632,16069,19922,276667,294204,17169,28365,343381,310948,10967,23387,225325,196798,8458,15668,184736,151259,9857,14675,238235,175269,19842,27161,507109,337152,77734,122480,1675156,1381589,14231,17645,245369,259249,15876,26415,315391,287640,10409,22285,212273,187124,8140,15134,176813,145767,9605,14310,231237,170974,19473,26691,494070,330833,4533,6962,100405,80632,1595,2033,29302,29082,1402,2230,31268,24939,600,1271,14822,10622,333,610,8436,5893,276,379,6760,4744,327,439,9814,5349,4029,5798,88017,73432,1672,2075,28554,32034,1106,1666,24091,19915,468,918,10858,8059,266,450,6778,4585,210,302,6208,3574,307,387,11525,5263,599,900,12282,10610,166,202,2744,2920,187,284,3898,3392,90,184,2193,1614,52,84,1144,906,42,63,788,720,62,83,1512,1055
15,HI,Hawaii,3,156307,271639,5109678,5777092,23188,31462,670967,799512,42155,73720,1487686,1568140,27029,61110,231575,1020260,20155,39132,802517,757589,20169,31573,856475,758679,23611,34642,1060456,872909,148129,257153,4820365,5480648,20427,27253,594835,705230,39008,67759,1377408,1450948,25963,58676,187055,979661,19731,38341,784149,741904,19785,31004,837106,744566,23215,34120,1039809,858337,9219,17472,339059,336160,2814,4476,84917,95664,3932,7960,143744,147125,1223,2910,49967,46894,458,940,20431,17369,396,620,19791,14590,396,566,20206,14515,7454,13368,262746,270199,2625,4031,72143,89667,2880,5549,101400,107278,925,2152,38939,35453,361,700,15719,13488,328,492,17125,11993,335,444,17418,12317,724,1118,26566,26244,136,178,3988,4614,267,412,8876,9912,141,282,5580,5145,63,91,2648,2197,56,77,2243,2120,61,78,3228,2254
15,HI,Hawaii,4,96246,186378,5911242,5906880,4372,6629,194644,258674,20270,38498,1100911,1226940,19592,48872,1176558,1201387,15083,32467,965653,930613,15850,27876,1046450,978778,21079,32036,1427023,1310486,91677,176349,5650862,5626818,3744,5552,169937,221501,18472,34615,1004759,1116612,18427,45513,1107115,1129579,14703,31697,940396,907113,15567,27406,1024580,961213,20764,31566,1404073,1290798,4772,11046,276749,291659,549,1055,24615,32897,1914,4246,105884,116777,1292,3913,76638,79184,407,874,26055,25081,303,508,22224,18694,307,450,21330,19023,4125,9238,234381,252935,605,1043,23738,35819,1645,3611,88280,101093,1061,3147,62820,65437,316,655,21413,19610,231,380,18244,14340,267,402,19884,16633,444,791,25997,27126,23,34,968,1353,153,272,7872,9234,104,212,6623,6370,64,115,3843,3890,52,90,3625,3224,48,68,3065,3053
15,HI,Hawaii,5,62005,137643,5364120,5377171,1056,1681,63230,89861,9463,20820,709201,814613,12732,36925,1058464,1107668,11164,28483,971157,969042,11621,23048,1047019,1009496,15969,26686,1515047,1386490,59308,131336,5142897,5143565,911,1443,54917,77573,8536,18818,642265,734751,11929,34434,992578,1037662,10843,27712,943333,941202,11390,22667,1023186,989283,15699,26262,1486615,1363092,2848,7506,233008,246467,128,249,7677,10901,959,2406,70129,82209,906,3055,75429,78723,350,933,30635,30615,234,427,22448,20267,271,436,26688,23750,2458,5801,201650,212661,134,222,7602,11229,862,1871,62182,74262,729,2282,60109,63487,298,717,25604,25812,205,340,21326,17907,230,369,24825,19961,239,506,19573,20944,11,16,710,1058,65,131,4753,5598,74,209,5776,6518,23,54,2219,2028,26,41,2506,2305,40,55,3606,3435
15,HI,Hawaii,6,97625,248236,12892764,13292323,430,702,35158,52961,9251,22890,1008313,1200820,20685,68997,2600554,2803137,21267,63194,2831274,2936578,20034,44715,2750138,2766315,25958,47738,3667324,3532510,93719,238597,12397685,12757778,367,607,29647,43986,8362,20993,911780,1080788,19492,65186,2457149,2643384,20518,61206,2728730,2831755,19500,43686,2672225,2691571,25480,46919,3598152,3466291,4113,11279,518759,555863,53,86,3826,7141,808,1959,84608,105343,1404,4843,170160,186991,837,2423,109410,115394,559,1151,83736,77596,452,817,67015,63395,3592,8947,454756,490741,63,95,5511,8974,823,1759,87428,109382,1123,3621,134857,150555,685,1838,95044,96296,484,928,71128,67836,414,706,60786,57695,314,692,40322,43804,0,0,0,0,66,138,9105,10649,70,190,8547,9198,64,150,7499,8526,50,101,6784,6906,64,113,8385,8523
15,HI,Hawaii,7,30050,78492,10697688,12674446,31,38,7351,16172,1173,2772,292314,391744,5211,17758,1535791,1898068,7033,22938,2411441,2926521,7599,17946,2905502,3273850,9003,17040,3545286,4168089,28269,74059,9909528,11687402,31,38,7351,16172,947,2323,216120,308482,4749,16316,1368586,1673674,6658,21830,2246073,2720550,7190,17080,2683509,2983344,8694,16472,3387886,3985177,1217,3240,412117,604498,0,0,0,0,111,259,36042,42230,298,1001,73764,97787,305,938,96762,215263,272,600,112452,124813,231,442,93095,124403,1707,4256,764730,958569,0,0,0,0,226,449,76194,83261,438,1382,160045,217380,354,1048,157882,196528,396,837,218489,284955,293,540,152118,176442,74,177,23428,28475,0,0,0,0,0,0,0,0,24,60,7159,7013,21,60,7485,9441,13,29,3503,5550,16,28,5280,6468
16,ID,Idaho,0,679975,1517115,51422367,56477631,74568,102739,1748041,2165247,125756,287052,5887182,6769441,125370,418300,9946879,10944969,103991,273804,10750988,11808223,106537,198607,10770437,12449603,143753,236613,12318837,12340146,614868,1381627,46598161,51274374,61458,84252,1439110,1781145,107888,249299,5043518,5813175,114080,383282,9031626,9950336,96610,255871,9916993,10922314,99117,185058,9713645,11302111,135715,223865,11453266,11505290,27402,54156,1552924,1706679,6210,8797,134245,167773,7874,15981,324230,377218,4319,12892,308029,338761,2847,6549,256164,266621,2603,4410,232496,270676,3549,5527,297758,285627,41311,86663,3682594,3905332,6941,9472,167881,206446,10900,22369,570588,642864,7247,22899,680637,731901,4869,12331,641306,656412,5346,9969,890630,969791,6008,9623,731549,697915,23796,48825,1141611,1297925,6169,9015,141049,177656,6968,15384,273075,313401,4043,12119,234616,262731,2512,5602,192688,229495,2074,3580,166160,177700,2030,3125,134021,136940
